#	First Name	Last Name	Gender	Race	Nationality	Religion	Class	Looks	Role	Context	Source		
364	Odan	Nkamu	m	human	Nithian	Hindu	Scout: 2 / Barbarian: 2	"Rumpled and untucked dark-skinned man with whispy beard, wearing a fur robe with fringes, a leather cap and carries a brass spyglass."	"Astronomer. Whiny.Thirsty. Addicted to gambling. ""We are all in the gutter, but some of us are looking at the stars."" Street urchin. "	The West		1	
365	Pryda	Leontea	f	human	Avalonian	Catholic	Knight: 1	"This middle-aged man constantly shifts his gaze, dressed very well in a silky suit, shiny leather shoes and jewelry. "	Pawn merchant. Thrifty. Hoarder. Has junk that he calls by fancy names and considers them magical. 	The North		1	
366	Marey	Ruthor	f	half dwarf	Avalonian		Druid: 2	"This young man with a blond fuzz and a mop of hair wears grey laborer's clothes, long stockings and has a nose ring."	Card-maker. Scratches. Isolated. Bookish and collects books. Ashamed that a man was murdered in the process of getting him a book. Informer of Babtolio Brandagamba. Sold a book to Arpias Naxos.	The South		1	
367	Namakune	Tenbunji	m	human			Artificer:5/Unbound Scroll:3		Midwife. 	The Metropolin		1	
368	Xiucatli	Telapec	m	half kobold						Key Plot		1	
369	Iwalani	Kaila	f	centaur			Bard: 4 / Dragonmark Heir: 3 / Windwright Captain: 1			Subplot		1	
370	Vian	Dakhil	f	chocolate golem	Mezzoramian		Expert: 5/Wizard: 2	"Think black woman with long white hair, creased face, wearing a green dress full of pockets with tiny bottles in them."	"Apothecary, Thorley is her assistant that she torments. Peculiar tastes. "	Adventuring		1	
371	Bhana	Kakoli	f	plastic dragon	Themiscyran	Orthodox Christian	Wizard		"Templar, younger son of Dorfen, crewmember on the Patee"	Nobility		1	
372	Coca	Paratria	f	human	Avalonian	Orthodox Christian	Ranger: 16		"Hero, slayer of Yazzalgdak (not really), brother of Rupert the blacksmith."	The East	Red box	1	
373	Bolli	Hodison	m	human	Spirit	Agnostic	Wilder: 6		"Demoness, supposedly slain by Hermonn of Norrindale, works thorugh Rupert of Norrindale"	The West		1	
374	Cenga	Ampwick	f	human	Helikite	Buddhist	Wilder: 13		"husband of Armion, freed from Inquisition"	The North		1	
375	Yukomi	Kosawa	f	human	Patagonian	Catholic	Bard: 4		Conde of Conada	The South		1	
376	Wangaya	Nyago	m	human	Patagonian	Catholic	Telepath: 4 / Ranger: 1 / Master Inquisitivie: 2		"Wife of Conde Javier, Conada"	The Metropolin		1	
377	Izinka	Dedge	f	kobold	Patagonian	Catholic	Knight: 4		General of Conada siege forces	Key Plot		1	
378	Tocta	Tepoxte	f	double kobold	Patagonian	Catholic	Cleric: 5 / Divine Oracle: 3		"Commodore, naval officer of Conada"	Subplot		1	
379	Imut	Permed	m	werechicken	Patagonian	Jewish	Ranger: 3 / Rogue: 3		Master of the Coopers Guild in Conada. Uncle of Dolores Celida.	Adventuring		1	
380	Rico	Ciezira	m	fish	Avalonian	Lutheran	Fighter: 2 / Sorcerer: 6 / Eldritch Knight: 3			Nobility		1	
381	Andres	Wiwold	m	human	Iramian	Egyptian	Bard: 4 / Rogue: 2	"Face covered in pockmarks. Clad full chainmail, an empty white tabard and armed with a halberd and a double-curved shortbow. "	Debt collector. Discovered the Kapua Kawehi and its cannibal crew. Had it cursed until she can find a crew for it.	The East		1	
382	Moonspinner		f	human	Hawaiki	Voudoun	mindblade: 1	"Thin dark woman with no hair, sharp teeth, large black eyes, wears multicolored rags with pockets from different colored cloth sewn into them."	"Survivor from the Kapua Kawehi, cannibal, made dark deal with the Lenglensou loa. Now seeks back the ship to repay her debt."	The West		1	
383	Taire	Dina	f	half dwarf	Thuvar	Jewish	Artificer: 7 / renegade mastermind: 1	"Dark-skinned woman with a sneer on her face. Wears a crude dark green military dress with gown, a leather girdle, waist-length jacket, calf-length pants, short sleeves, high-heeled boots, turban and chewing a stick."	"Silo manager. Fascinated with birth and childhood. Chews incense. Midwife, believes her parents and brother were kidnapped by spirits."	The North		1	
384	Gifu	Baygrove	f	human	Thulian	Norse			"Skald, teacher of Einir Olafson"	The South		1	
385	Zbola	Dubnova	f	half kobold	Thulian	Norse			Skald	The Metropolin		1	
386	Rafeef	Hagrawi	f	centaur	Cushite	Nord		This hauntingly thin black woman with short curly hair wears green silks. She has a voulge hanging from her shoulder and a large ornamental ivory pistol.	Navigator of the ship N'Tembe. Wrote a journal. 	Key Plot		1	
387	Sendo	Valdala	m	chocolate golem	Iramian	Muslim (Sufi)	Rogue: 13			Subplot		1	
388	Rafael	Taguela	m	plastic dragon	Iramian	Muslim (Sunni)	Wizard (conjurer): 4			Adventuring		1	
389	Sabo	Paganda	m	human	Kuzari	Jewish				Nobility	Blue Box	1	
390	Malia	Neggrove	f	human	Nipponese	Shinto	Artificer:20	"Slight woman in simple tight-fitting clothes of dark gray silk, carries a large bamboo box with a strap."	"Shinobe, spy for house Nyago. Her cover is a chime player. "	The East		1	
391	Stilde	Gatun	f	human	Aztlan	Nord	Ranger: 8	"Aging woman with whispy white hair, walking with a gnarled walking stick and a bent back. She wears a giant woolen yellow poncho and has a long serrate machete hanging from a belt."	"Housekeeper of Piersym Cuford. Dedicated to him and loyal, quiet."	The West	Page 32	1	
392	Wynna	Thoeton	f	human	Agarthan	Hindu	Fighter: 3 / Paladin: 5	"Small woman, young but with white hair. Wears a green sari and has giant ivory earings shaped like the Om symbol. "	Priestess in the mandir north of Gono Cove. Escaped indentured servitude. Trained as a groom. Has a mana-channeling rod (weapon).	The North		1	
393	Narder	Pahyrst	m	human	Patagonian	Catholic	paladin	Short fat man with curly brown hair. Clean shaven but for a French-style mustache. Wears black and red robe and a biretta. 	"Inquisitor, trained in unarmed combat, shadowed by his giant mastiff Redencio'n. "	The South		1	
394	Breda	Perspective	f	kobold	Atlantian	Hindu	Fighter: 4 / Thunder Guide: 3		"Sailor on the Patee, horse merchant"	The Metropolin		1	
395	Joyce	Andrea	f	double kobold	Atlantian	Hindu	Bard		"Contact of Aneth Gadun, devoted to her, vegabond of weak power. "	Key Plot		1	
396	Lasym	Cafeld	m	werechicken	Helikite	Muslim (Sunni)	Bard		"Professor of mythology, contact of Aneth Gadun, loyal to her. Wife of Captain Jacque Datierre."	Subplot		1	
397	Thutmose	Horemheb	m	fish	Themiscyran	Voudoun		"Pale skin, mid-length wavy red hair, small brown eyes, short, thin and of average build."	Mambo of Loko	Adventuring		1	
398	Nkafia	Biola	f	human	Patagonian	Muslim (Sunni)	Psychic Warrior: 8	Stringly handsome man with a dashing mustache and deep dark eyes. Athletic build.	Gardener	Nobility		1	
399	Hao-Mi-Ha	Shenyi	f	human	Lemurian	Lutheran	Psion (telepath)	"This contemplative woman has narrow gray eyes that are like two pieces of steel. Her silky, straight, black hair is worn in a style that reminds you of a flowing cape. She is tall and has a muscular build. Her skin is deeply-tanned. She has stubby-fingered hands. Her wardrobe is revealing and artistic, with a lot of green and gray."	Farm owner.	The East		1	
400	Jacque	Datierre	m	half dwarf	Mezzoramian	Egyptian	Expert: 4 / Bard: 4 / Wizard (diviner): 2 / Loremaster: 1	"Smiling black woman with lagoon-like black eyes, fine straight short black hair. Short and has a leggy build. High forehead and knobby ears. Simple clothes."	Indebtet tennant. Works a farm.	The West		1	
401	Claudette	Savrieu	f	human	Patagonian	Orthodox Christian	Fighter: 2	"This lady puts you in mind of a scuttling lizard. She has wide gray eyes that are like two windows looking out on an overcast sky. Straight, medium-length white hair,  is worn in a severe, practical style. She is very tall and has a narrow build. She has a wide forehead and a hooked nose. Wears wools."	Adopting mother of refugees. Runs a farm.	The North		1	
402	Irene	Goudard	f	half kobold	Nithian	Jewish	Commoner: 2	Very fat old man with folds of skin under his chin and wrinkled face. Eyes almost invisible under bushy white eyebrows. Wears opulent green and gold velvet.	Senile nobleman wanted to retire to this farm.	The South	Page 44	1	
403	Jean-Pierre	Citroene	m	centaur	Laestygian	Muslim (Shi'a)	warmage: 5	"Diamond-shaped face, high forehead and arched eyebrows. Chocolat-brown beard. Broad shoulders."	Retired soldier earned this farm for his service.	The Metropolin		1	
404	Michelle	Citroene	f	chocolate golem	Helikite	Catholic		"Fair woman with long wavy light brown skin, brown eyes, somewhat narrow build."	"Colonist from Loimos. Bougth a farm here, brought the Kneeling Plague."	Key Plot		1	
405	Sylvie	Pomlier	f	plastic dragon	Agarthan	Hindu	Sorcerer: 4	"Very pale woman with straight black hair, large hazel eyes, of heavy build."	Hindu priestess. Believes that the gods go to war against each other.	Subplot		1	
406	Richar	Trommel	m	human	Nipponese	Buddhist	Psychic Warrior: 2	Small bald man with milky skin and slanted dark eyes wears an orange toga and holds a wooden begging bowl.	Buddhist monk.	Adventuring		1	
407	Sadogi	Tovasig	m	human	Aztlan	Jewish	Bard: 2	"The serious-looking man has coppery skin and dark green eyes, dreadlocks and a black shtreimel. He wears a black suit and carries a book."	Rabbi. Was patronized by Nizam Khaled el-Nabil. 	Nobility		1	
408	Lomadwa	Mana	f	human	Hawaiki	Muslim (Sunni)	Cleric: 6	"Average sized woman with oval face, dark eyebrows, turned-up nose, bowlegged, wears exquisite blue and purple silks."	Merchant-princess lost everything but this farm. Lover of Samjafa Dimar.	The East		1	
409	Janette	Crufo	f	human	Iramian		Druid: 4	"A short small-boned youth has a square face, hazel-brown bagged eyes and a flat nose. She wears red and yellow rags."	"Orphan, lost everything to the Kneeling Plague. Wants vengeance."	The West		1	
410	Dolsoy	Srotivov	m	human	Thuvar	Nord	Scout: 3	The slightly short woman with a rounded belly has her dark hair in a long braid behind her. She wars a cotton dress in dark red decorated with yellow patterns.	"Thief, former accomplice of Ativan Amreshwam, fence."	The North		1	
411	Hoshdem	Frihoom	m	kobold	Paititi	Muslim (Sufi)	Rogue: 5 / Assassin: 1	"A solid built woman with flushed brown skin, heart-shaped face, wavy black hair and wearing simple leathers with a rope belt."	"Refugee from Cuitaita, bought a small farm in Cuenca"	The South		1	
412	Imra	Pajhour	f	double kobold	Thulian	Nord	Expert: 2 / Ranger: 3 / Bloodhound: 7 / Heir of Siberys: 2	"This big man has a hunched back, a distorted ugly face and very long muscular arms dangling down to his knees. His nose is warty and crooked."	"Hebalist. Disfigured man believes he is half-troll, follows the Norse faith and seeks Upsala"	The Metropolin		1	
413	Tolashik	Hovaz	f	werechicken	Atlantian	Catholic	Bard: 3 / Artificer: 2	"She has narrow gray eyes that are like two silver coins. Her silky, straight, ivory hair is worn in a style that reminds you of a rooster's crest. She is tall and has a lithe build. Her skin is tan. She has large hands. Her wardrobe is odd, with a lot of gray and yellow."	"Her family has a small fortune in amber, wants to travel to Jaddah and buy houses for them."	Key Plot		1	
414	Mikili	Sibbles	f	fish	Nipponese	Buddhist	Sorcerer	This short Nipponese woman has a feminine build accentuated by her tight-fitting green kimono. Her graying hair is held by a golden needle.	Mother of Tsuda Kosawa of Hibara.	Subplot	Red box	1	
415	Holgir	Dagmarson	m	human	Cushite	Orthodox Christian	Bard: 1 / Wizard (enchanter): 5 / Cataclysm Mage: 4	"This friendly looking man has beady black eyes. His luxurious, straight, black hair is neck-length and is worn in an exotic style. He is very tall and has an athletic build. His skin is black. He has a low forehead. He wears artisan's clothes with a heavy leather apron and carries a mallet."	"Blacksmith, nephew of Botho Nyago."	Adventuring	Green box	1	
416	Vishnugupta (Chandrasen)		m	human	Mezzoramian	Muslim (Sunni)	Fighter: 2	"Almond-shaped brown eyes that are like two splotches of mud. Her fine, straight, black hair is worn in a style that reminds you of a complex device. She has a muscular build. Her skin is chocolate-brown. She has small ears and stubby-fingered hands. She wears a red jerkin and red pantaloons."	Miller. Estranged wife of Ansan Dedge. Sister of Turkana Emanikor	Nobility	Blue Box	1	
417	Soufa	al-Hajri	f	half dwarf	Paititi	Catholic		"The lady has wide bornse eyes, straight chestnut hair in a bun, graceful build, white skin, a hooked nose. Wears a revealing yellow dress and a pearl necklace."	"Older sister of abbess Enel Tepoxte, lost her husband in the fire. Noblewoman."	The East		1	
418	Marget	Catun	f	human	Nithian	Cynic	Wizard: 5 / Cataclysm Mage: 3	"The bald man has grey eyes, tall, tanned skin. High cheekbones and weak chin. Wears yelllow and blue clothes including a skirt, shirt, vest and sandals."	Toymaker obsessed with Lucretia's toys. Former slave from Gono Cove.	The West	Page 32	1	
419	Joyce	Skestone	f	half kobold	Patagonian	Catholic	Paladin:4/Bone Knight (FN):4	"The boy seems cute and innocent. His golden-brown hair is perfectly combed, and he wears a puffy red dressing gown and a golden amulet. "	"Conde of Cuenca, too young to rule after the family died."	The North		1	
420	Tiva	Tweick	f	centaur	Agarthan	Bushido	Psion (seer)	"This pink-skinned man has coffee-colored eyes and hair under his black woolen hood. He wears a black cape concealing a large backpack. His boots are shiny as if rarely walked in, and he wears a rapier at his belt."	Agent of the Agarthan Embassadorial University. Spy for Agartha. Believes that he has started the fire.	The South		1	
421	Yasmeen	Matahari	f	chocolate golem	Klalam	Animistic	commoner: 3	"This large and sharp-nosed woman wears dearskin clothes, her hair is decoted with colorful bands and beads. She has a bow across her shoulder. Her skin is reddish brown and her eyes are dark brown and defiant."	Member of the Cooper's Guild. Klalam wants to journey home.	The Metropolin		1	
422	To Baio Su	Quzhui	m	plastic dragon	Thinisian	Catholic	Soulknife: 2	The noble-looking lady is whispy thin but wears heavy jewelry of precious metals. Her blue and white headdress almost covers her hair completely. She wears blue and white cotton shifts and thing sandals.	Member of House Taty. Owns a farm.	Key Plot		1	
423	Rical	Samedi	m	human	Themiscyran	Jewish	Cleric: 5	"This woman makes you think of a proud peacock. She has almond-shaped black eyes. Her silky, straight, black hair is neck-length and is worn in a severe style. She has a curvy build. She is black skinned, and has a weak chin. Her wardrobe is meticulous, matching and spotless."	Manager of the Grand Castle Hotel which was burnt down in Cuenca. Her life was saved by Vadim Dejova once. 	Subplot		1	
424	Niutnana	Atet	f	human	Kuzar	Voudoun	Artificer: 3 / Wizard (Necromancer): 3	This woman has hooded brown eyes like two drops of chocolate. Her curly soot-black hair is neck-length. She is short and has a lean build. Wears fur-lined leather clothes and a large hunting knife on her thigh.	Forager. Exile from Kuzar. Contact of Rumu Pizanqar	Adventuring		1	
425	Kiwe	Iwembo	f	human	Iram	Muslim (Sunni)	Wizard (conjurer): 1	"This woman is middle-aged but remains athletic. She has olive-green ees, thick curly brown hair, a high forehead. She wears leather clothes studded with diamond-shaped metal plates and is armed with a throwing axe and a light pick."	Retired soldier earned this farm for her service. 	Nobility		1	
426	Munebty	Naqad	f	human	Patagonian	Catholic	Artificer: 4	This young man with upturned nose and thin coffee-colored beard wears a black cassock but no priest's collar. His shiny black leather shoes peak from under his cassock.	Student who tried to become an inquisitor until the cathedral burnt down.	The East		1	
427	Quispe		f	human	Patagonian	Orthodox Christian	Barbarian: 2 / Warforged Juggernaut: 4	"This man has droopy eyes and a thick brown beard. He is tanned, with prominent cheekbones and knobby ears. He wears ringmail and steel pouldrons, a morion helmet and is armed with a bec-de-corbin and a light crossbow on his back."	Customs officer. Husband of Lucia Taguela. 	The West		1	
428	Aspid	Cifuengo	m	kobold	Patagonian	Catholic	Psychic Warrior: 6 / quori mindhunter: 3	"Dignified thin tall man with round face, high forehead, arched eyebrows wears a tattered black cassock, a worn biretta and a rope belt. Barefoot."	"Beggar, Believes he is the righteous pope. Believes House Nyago has the evidence. Is supported by Minefer Themedj."	The North		1	
429	Boyoru	Toshitaki	m	double kobold	Agarthan	Muslim (Sunni)	Scout: 1	"This pale woman has hooded blue eyes, silky neck-length white hair although she looks very young. Short and plump build. Hollow cheeks and long-fingered hands. Wears scalemail."	"Silversmith, Agent of the Ba'ahi family. Supports the Grand Castle Bank, hates the Grand Castle Hotel. Paid to find Felicity Petrichor."	The South	Page 44	1	
430	Nyoko	Takawa	f	werechicken	Agarthan	Hindu	Artificer: 2 / Fighter: 2	This tall woman's blond hair is worn like a sculpture over her head. She has a busty build and wears a multicolored dress and leather boots. Has a mechanical stick in her hand.	Business owner (barbershop) Agent of the Kamkam family. Had crystal sand stolen from her. Sells ingredients to Frida Padun.	The Metropolin		1	
431	Li-Gui	Dongyi	f	fish	Agarthan	Orthodox Christian	Psion: 6 (telepath)	"This young woman with dirty blond hair and pale green eyes is short and has a narrow build. She wears a leather vest matching her leather cap with flaps, and a toolbelt."	"Pilot (cable car), Agent of the Samedi family. Seeks to end the siege on Agartha. Lover of Varo Santorra."	Key Plot		1	
432	Tami	Kasayama	f	human	Agarthan	Buddhist	Psion (egoist): 4	"This large man has a thick blond beard, purple eyes, wide shoulders and wears simple cotton clothes in light colors, with mountaineering boots. He has three different axes hanging from his belt and sash."	"Lumber seller, Agent of the Admiralty family. Studied in the school of Turkana Esamitor (Winter Sprouts)"	Subplot		1	
433	Amusil	Hapuri	m	human	Agarthan	Jewish	Bard: 4 / Druid: 5	"The woman has a lean build, slanted blue eyes and jet-black hair. Her skin is pale, and she has an elegant nose and thin lips. She wears yellow artisans clothes encumbered with pockets."	"Inkmaker, Agent of the Perspective family. Has family in Cuitaita and worries about them. Childhood friend of Eildira Ballebra."	Adventuring		1	
434	Balad	Hapuri	m	half dwarf	Agarthan	Lutheran	Sorcerer: 6 / dragon prophet: 3	"This woman is short but muscular, with prominent cheekbones and fiery red curly hair. She wears brigandine armor, chainmail pantaloons and mittens and carries a longbow and a voulge."	"Caravan Guard, Agent of the Andrea family. Her life was saved by Mayor Sofia Jaddah."	Nobility		1	
435	Apran	Hapuri	m	human	Agarthan	Cynic	Rogue: 7 / Fighter: 4	This medium-build man has an orange mustache and well-combed orange hair. Blue eyes and freckled face. He wears a tailored suit of studded leather armor and carries a heavy backpack.	"Pioneer, Agent of the Vienna family. Met the god Siva and scoffed at him. In loves with Reni Simola and courts her."	The East		1	
436	Kerama	Hapuri	m	half kobold	Nithian	Muslim (Sunni)	Paladin		"Sculptor, snuck into the Agarthan Embassadorial University warehouse to observe the sculptures. "	The West		1	
437	Kani	Hapuri (formerly Agarsil)	f	centaur	Kuzari	Nord	Fighter: 6 / Blade or Orien: 5	"This woman wears heavy makeup and well-selected clothes in velvet and wool. Her hair is dark brown as is her skin, and eyes. She carries a large lute."	"Musician of the Lotus Music Academy. Has a book of Klallam music, wants more. Daughter of Milly Biola."	The North		1	
438	Adit	Hapuri (formerly Magarha)	f	chocolate golem	Catai	Bushido	Cleric:12/Hierophant:3	"Stocky woman with friendly face and short hair, wearing dirty cotton clothes with worn patterns and a leather apron. "	Servant and cook at Samodry Tower. Smells of garlic. Sister of Chu Lau-Yin Shenyi. Agent of Major-Coonel Richar Trommel. 	The South		1	
439	Aravas	Kotti	m	plastic dragon	Averoignian	Atheist	Wizard (necromancer): 9 / Loremaster: 5	"Short and muscular middle-aged man with giant graying beard, unibrow and teal uniforms with gold epaulettes wearing a saber."	"Captain of the Afrique Chevalle, husband of Phila Scusae. Agent of Coopers Guild."	The Metropolin		1	
440	Anarash	Magarha	f	human	Averoignian	Jewish	Monk: 3 / Expert: 3	"Tall woman with short hair and buck teeth, large sapphire earrings. Teal unifrom and silver epaulettes. Wears a brace of pistols."	"First mate on the Afrique Chevalle, curious, taught swordfighting to Pusram the Cloaked"	Key Plot		1	
441	Akshish	Holiga	f	human	Averoignian	Orthodox Christian	Rogue: 8	Mid-sized black-haired pale woman with wide-brimmed hat wears a teal leather raincoat and silver epaulettes. Has a bandorlier of throwing knives.	"Navigator on the Afrique Chevalle, heavy smoker, sells Marblefist tobacco. Collects debt from Chawe Kelya."	Subplot	Red box	1	
442	Candra	Awahan	f	human	Averoignian	Catholic	Psion (telepath): 5 / Flayerspawn Psychic: 3	"Young sailor with red skin patches and ruffled blonde hair wears torn teal uniforms over studded leather armor, armed with a mace and longbow."	"Sergeant, Marine on the Afrique Chevalle, husband of Michelle Citroene, aggressive Collets drills. Hunts Kaneste Astis."	Adventuring		1	
443	Bharsa	Davasa	f	human	Averoignian	Atheist	Knight	"Young woman with small eyes, nose and lips. Short and pointy brown hair. Wears a heavy apron over her teal uniform stuffed with tools, and a tricorne hat."	"Physician on the Afrique Chevalle, wife of Jean-Pierre Citroene. Clueless about her job but has some alchemical remedies she bought from Yulia Selnikov."	Nobility		1	
444	Jari	Bharadia	f	human	Averoignian	Buddhist	Knight: 4	"Boyish young woman with short auburn hair and green eyes wears a short-sleeved teal shirt and pantaloons, geta shoes and has a cleaver stuck in her cloth belt."	"Cook on the Afrique Chevalle, loner with bad social skills, has a collection of carrier pigeons, agent of House Taty, former servant of Both Nyago."	The East		1	
445	Ksari	Nawala	f	kobold	Averoignian	Buddhist	Beguiler: 2	"This man has an uneven face, one side of it shrunken and the other stern. He is in his fifties, and wears a polished gleaming breastplate over teal uniform with gold epaulettes. His salt-and-pepper brown mop of hair and handlebar mustache give him a dignified look."	"Major-Colonel, commander of Samodry Tower, admirer of Heny Jabahi. Wind Smell used to be his slave. Contact of Chandrassen"	The West		1	
446	Pola	Milar	f	double kobold	Mezzoramian	Jewish	Rogue: 3 / Psion (egoist): 5 / Ranger: 2 / Assassin: 3	"This black man has a lean look, short curly hair and a soul patch. He wears black jerkin, leather breeches, cavalry boots and gloves. He wears a winged helmet and carries a flail and a short double-curved bow."	"Winged Helmets, tactical commander, hedonist, know the secrets of Miseph Toset."	The North		1	
447	Ahepet (new name Thorun)	Desheb (new name Wotanson)	m	werechicken	Themiscyran	Catholic	Wizard (conjurer): 6	This heavyweight black woman wears heavy steel samurai-style armor with a winged helmet and a nose-guard. She carries a heavy crossbow. 	"Winged Helmets, crossbowwoman, sister of Tseli Mana. Night terrors. Was lover of Ibhuvat Garama."	The South		1	
448	Ivana	Taty (Striansky)	f	fish	Averoignian	Muslim (Sunni)	Druid: 9	"The young woman wears worn clothes in many layers and colors, patched with dizzying patterns. Her shoulder-length way hair is held down by a winged helmet. She is armed with a double axe and a light crossobw."	"Winged Helmets, medium, expert at hunting manitou, hates the Inquisition, saved Beshi Kimba."	The Metropolin		1	
449	Paul	Larkentor	m	human	Kuzari	Cynic	Wizard (abjurer)	"This tall muscular man with thick black beard and angry eyes wears stained leather armor and a winged helmet. He carries a warhammer, heavy wooden shield and a quiver of javelins."	"Winged Helmets, smith, brawler, always laughing won a bet with the god Sin."	Key Plot		1	
450	Harry	Shealy	m	human	Nithian	Buddhist	Rogue: 5	"This fragile-looking olive-skinned man wears the orange robes of a Buddhist monk, and has a heavy cloth bag hanging from a shoulder. On his brow there is a band with a silver winged helmet symbol. He seems unarmed."	"Winged Helmets, monk, dusk wizard, on a quest to find Icarus's remains. Has captured the soul of Aruan Citambo."	Subplot		1	
451	Bari	Orvoux	m	half dwarf	Thuvar	Orthodox Christian	Ranger	"The small woman has dark skin and girly features, but her eyes seem old. She wears long green robe and a hood with the symbol of a winged helmet on it. She seems unarmed."	"Winged Helmets, sorcerer, thief, lost her loved ones to the Kneeling Plague and afraid to make connections and of everything sick. Chased by her lover Musa Ogbah."	Adventuring		1	
452	Resio	Morosa	m	human	Nithian	Muslim (Shi'a)	Rogue: 13	"This pretty woman wears too much makeup. She wears a headscarf, and a long gown embroidered in white and red, and carries a xylophone."	"Troubador, composes a ballad on the Winged Helmets. Loyal to Vicecountess Larkentor. Seeks the thief Sibill Monte who stole her lute."	Nobility		1	
453	Mulu	Lenga	f	half kobold	Themiscyran	Lutheran	Wizard (conjurer): 4	"This tough-looking black woman has a strong jaw and wears chainmail and a closed helmet, over which she wears a green tabard with the symbol of snake crawling through a turtle's shell and a flapping yellow cape. She is armed with a headsman's sword, a morningstar and a short bow."	Constable and judge. Investigates the Winged Helmets involvement in the rebellion in Acorma. Loyal to Lanceau Monastery. Wife of Dr. Selgur Sibbles.	The East		1	
454	Quispe	Tilcanchu	f	centaur	Thulian	Norse			"Mercenary, contact of Einir, "	The West		1	
455	Guildo		m	chocolate golem	Thuvar	Hindu	Artificer:20		Escaped nobleman	The North		1	
456	Yaseon	Pomeba	m	plastic dragon	Iramian	Catholic	Ranger: 8	"Armed, large straw hat, blond, two hunting knives and a double-curved bow"	Bounty hunter	The South		1	
457	Anaman	Dwaraika	m	human	Themiscyran	Sun	Fighter: 3 / Paladin: 5		Physician in Agartha. Friend of Siza.	The Metropolin		1	
458	Arturi	Radanavich	m	human	Agarthan	Lutheran	paladin	Crazy old lady covered in candles	Cartographer in Agartha	Key Plot	Blue Box	1	
459	Drina	Kamii	f	human	Atlantian	Bushido	Fighter: 4 / Thunder Guide: 3	Blond	Banker in Agartha	Subplot		1	
460	Emilian	Equaar	m	human	Achaemenid	Bushido	Bard			Adventuring	Page 32	1	
461	Esmeralda	Vatraska	f	human	Catai	Catholic	Bard	Short bald man with long gray cloak and massive bow.	"Cooper, ranger, agent of the guild. Seeks Lucretia."	Nobility		1	
462	Gunari	Canjar	m	kobold	Agarthan	Atheist			Officer. Husband of Lufu Samedi. 	The East		1	
463	Florica	Zarovan	f	double kobold	Nithian	Egyptian	Psychic Warrior: 8		"Medium, interested in the artifacts of the Temple of Thoth in Agartha. Removed curse from PCs. Friend of Captain Hatib."	The West		1	
464	Andrzej	Vatraska	m	werechicken	Mezzoramian	Lutheran	Psion (telepath)		Mother of Mangu	The North		1	
465	Jofranka	Naiat	f	fish	Nithian	Egyptian	Expert: 4 / Bard: 4 / Wizard (diviner): 2 / Loremaster: 1	"Tanned woman with black hair and bushy eyebrows, wearing a long gray waistcoat and clutching a heavy musket. She wears a tricorne combined with a headdress. Her sandals are studded with gems."	Widow of Sekhemha who was killed by Vadim Dejova. Mother of two. 	The South		1	
466	Hanzi	Radanavich	m	human	Paititi	Egyptian	Fighter: 2		Teacher of Take a Knee in a dojo above Agartha.	The Metropolin		1	
467	Luca	Kamii	m	human	Patagonian	Catholic	Commoner: 2	"A short man with a solid build. Light brown long hair, sharp goatee and thin eyebrows. Sunburnt skin. Wears a gleaming breastplate, morion helmet and cavalry boots, with a saber at his belt."	"Baron, husband of Estel Cifuengo, military commander. Pessimist. Owns a pewter shop."	Key Plot		1	
468	Kizzy	Equaar	f	half dwarf	Nipponese	Shinto	warmage: 5	"A quiet man with braided black hair, a green kimono with a sword and crossbow on his back."	"Thaumaturgist, agent of the late Daimyo Hibara and fiancee to his daughter Akiko (killed by Tsuda Kosawa). Served on the Patee. "	Subplot		1	
469	Luminista	Vatraska	f	human	Nipponese	Buddhist			"Contact of Boyoru Toshitaki, shinobi assassin, "	Adventuring		1	
470	Nicolae	Canjar	m	half kobold	Catai	Cynic	Sorcerer: 4		"Contact of Boyoru Toshitaki, medium for hire, "	Nobility		1	
471	Pitivo	Zarovan	m	centaur	Nipponese	Shinto	Psychic Warrior: 2		"Contact of Boyoru Toshitaki, samurai commander, "	The East	Page 44	1	
472	Nadya	Vatraska	f	chocolate golem	Thuvar	Hindu	Bard: 2		"Sudhabar, relinquished his three castles (Agarsil, Napur, Sehissi) to his three sons Balad, Apran and Kerama, but kept his title. Commands 2 war elefants and 30 warriors."	The West		1	
473	Stanka	Naiat	f	plastic dragon	Thuvar	Hindu	Cleric: 6		"Shooraveer (knight), eldest son of Amusil Hapuri, manipulated by his wife Kani Hapuri, rules the castle Agarsil, commands 6 war elefants and 200 warriors."	The North		1	
474	Mantie	Montfont	f	human	Thuvar	Hindu	Druid: 4		"Shooraveer (knight), second son of Amusil Hapuri, coward, married to Adit Hapuri, rules castle Napur, covets Kani Hapuri. Commands 5 war elefants and 150 warriors."	The South		1	
475	Rumu	Pizanqar	m	human	Thuvar	Hindu	Scout: 3		"Shooraveer (knight), third son of Amusil Hapuri, brutally honest, distrusts his elder brothers, banished by his father, commands 20 warriors."	The Metropolin		1	
476	Alcoc	Pizanqar	m	human	Thuvar	Hindu	Rogue: 5 / Assassin: 1		"Wife of Balad Hapuri, manipulative, her father was killed by Amusil Hapuri, wants to live in her father's castle of Agarsil"	Key Plot		1	
